CODIGO;DESCRICAO;UNIDADE
06.02.14.728-6;CAMISETA MASC ESPAÇO BRINCAR P;UN
06.02.14.729-4;CAMISETA MASC ESPAÇO BRINCAR M;UN
06.02.14.730-9;CAMISETA MASC ESPAÇO BRINCAR G;UN
06.02.14.731-7;CAMISETA MASC ESPAÇO BRINCAR GG;UN
06.02.14.732-5;CAMISETA MASC ESPAÇO BRINCAR XG;UN
06.02.14.733-3;CAMISETA MASC ESPAÇO BRINCAR XXG;UN
06.02.14.738-3;COLETE UNISSEX PP;UN
06.02.14.739-1;COLETE UNISSEX P;UN
06.02.14.740-6;COLETE UNISSEX M;UN
06.02.14.741-4;COLETE UNISSEX G;UN
06.02.14.742-2;COLETE UNISSEX GG;UN
06.02.14.743-0;COLETE UNISSEX XG;UN
06.02.14.745-6;COLETE UNISSEX PLUS SIZE P;UN
06.02.14.746-4;COLETE UNISSEX PLUS SIZE M;UN
06.02.14.747-2;COLETE UNISSEX PLUS SIZE G;UN
06.02.14.749-8;MOLETOM UNISSEX INSTRUTOR CURUMIM PP;UN
06.02.14.750-3;MOLETOM UNISSEX INSTRUTOR CURUMIM P;UN
06.02.14.751-1;MOLETOM UNISSEX INSTRUTOR CURUMIM M;UN
06.02.14.752-9;MOLETOM UNISSEX INSTRUTOR CURUMIM G;UN
06.02.14.753-7;MOLETOM UNISSEX INSTRUTOR CURUMIM GG;UN
06.02.14.754-5;MOLETOM UNISSEX INSTRUTOR CURUMIM XG;UN
06.02.14.755-3;MOLETOM UNISSEX INSTRUTOR CURUMIM XXG;UN
06.02.14.758-7;MOLETOM UNISSEX INST CURUMIM PLUS SIZE G;UN
06.02.14.761-8;MOLETOM UNISSEX JUVENTUDES P;UN
06.02.14.762-6;MOLETOM UNISSEX JUVENTUDES M;UN
06.02.14.763-4;MOLETOM UNISSEX JUVENTUDES G;UN
06.02.14.764-2;MOLETOM UNISSEX JUVENTUDES GG;UN
06.02.14.765-0;MOLETOM UNISSEX JUVENTUDES XG;UN
06.02.14.766-8;MOLETOM UNISSEX JUVENTUDES XXG;UN
06.02.14.771-5;MOLETOM UNISSEX ESPAÇO BRINCAR TAM PP;UN
06.02.14.772-3;MOLETOM UNISSEX ESPAÇO BRINCAR TAM P;UN
06.02.14.773-1;MOLETOM UNISSEX ESPAÇO BRINCAR TAM M;UN
06.02.14.774-9;MOLETOM UNISSEX ESPAÇO BRINCAR TAM G;UN
06.02.14.775-7;MOLETOM UNISSEX ESPAÇO BRINCAR TAM GG;UN
06.02.14.776-5;MOLETOM UNISSEX ESPAÇO BRINCAR TAM XG;UN
06.02.14.777-3;MOLETOM UNISSEX ESPAÇO BRINCAR TAM XXG;UN
06.02.14.782-0;CALÇA UNISSEX INFANTO PP;UN
06.02.14.783-8;CALÇA UNISSEX INFANTO P;UN
06.02.14.784-6;CALÇA UNISSEX INFANTO M;UN
06.02.14.785-4;CALÇA UNISSEX INFANTO G;UN
06.02.14.786-2;CALÇA UNISSEX INFANTO GG;UN
06.02.14.787-0;CALÇA UNISSEX INFANTO XG;UN
06.02.14.788-8;CALÇA UNISSEX INFANTO XXG;UN
06.02.14.789-6;CALÇA UNISSEX INFANTO PLUS SIZE P;UN
06.02.14.790-1;CALÇA UNISSEX INFANTO PLUS SIZE M;UN
06.02.14.791-9;CALÇA UNISSEX INFANTO PLUS SIZE G;UN
06.02.32.013-5;CALCA FEM CAMAREIRA SUPV SERV - 36;UN
06.02.32.018-5;CALCA FEM CAMAREIRA SUPV SERV - 46;UN
06.02.32.019-3;CALCA FEM CAMAREIRA SUPV SERV - 48;UN
06.02.32.020-8;CALCA FEM CAMAREIRA SUPV SERV - 50;UN
06.02.32.022-4;CALCA FEM CAMAREIRA SUPV SERV - 54;UN
06.02.32.025-8;JAQUETA FEM CAMAREIRA SUPV SERV - P;UN
06.02.32.026-6;JAQUETA FEM CAMAREIRA SUPV SERV - M;UN
06.02.32.027-4;JAQUETA FEM CAMAREIRA SUPV SERV - G;UN
06.02.32.028-2;JAQUETA FEM CAMAREIRA SUPV SERV - GG;UN
06.02.32.034-7;BERMUDA FEM CAMAREIRA SUPV SERV - 36;UN
06.02.32.035-5;BERMUDA FEM CAMAREIRA SUPV SERV - 38;UN
06.02.32.037-1;BERMUDA FEM CAMAREIRA SUPV SERV - 42;UN
06.02.32.041-0;BERMUDA FEM CAMAREIRA SUPV SERV - 50;UN
06.02.33.040-7;CALCA FEM WORK (AUX/ENC/SUP) ALI GEST P;UN
06.02.33.041-5;CALCA FEM WORK (AUX/ENC/SUP) ALI GEST M;UN
06.02.33.042-3;CALCA FEM WORK (AUX/ENC/SUP) ALI GEST G;UN
06.02.33.043-1;CALCA FEM WORK (AUX/ENC/SUP) ALI GEST GG;UN
06.02.33.051-2;CALCA SOCIAL PRETA GEST 42;UN
06.02.33.052-0;CALCA SOCIAL PRETA GEST 44;UN
06.02.33.053-8;CALCA SOCIAL PRETA GEST 46;UN
06.02.33.064-3;CALCA FEM WORK (AUX/ENC/SUP) ALI GEST EG;UN
06.02.33.102-1;CAMISETA MC BEGE GEST SUP MANUT GG;UN
06.02.33.103-9;CAMISETA MC BEGE GEST SUP MANUT M;UN
06.02.33.107-1;CAMISETA MC CINZA GEST MANUT M;UN
06.02.33.112-8;CAMISETA MC CINZA GEST MANUT G;UN
06.02.33.118-6;CALCA FEM WORK CAM SUP GEST 42;UN
06.02.33.120-9;CALCA FEM WORK CAM SUP GEST 46;UN
06.02.33.165-7;ATEND PUBLICO CAMISETA FEM GESTANTE;UN
06.03.02.001-3;PRATO DE SOBREMESA 20CM COMEDORIA BEGE;UN
06.03.02.002-1;PRATO DE SOBREMESA 20 CM GERMER TARJA;UN
06.03.02.003-9;XICARA PARA CHA COM PIRES TARJA;UN
06.03.02.015-2;PRATO PARA PAO 15 CM TARJA MARRON;UN
06.03.02.063-1;PRATO PARA PAO 15 CM - COMEDORIA BEGE;UN
06.03.02.064-9;PRATO RASO KILO 28 CM - COMEDORIA BEGE;UN
06.03.02.072-0;TRAVESSA RETANGULAR PEQ S/LOGO SCHMIDT;UN
06.03.02.073-8;TRAVESSA RETANGULAR MEDIA S/LOGO SCHMIDT;UN
06.03.02.074-6;TRAVESSA RETANGULAR GRANDE S/ LOGO;UN
06.03.02.086-9;PRATO RASO DE MESA 24 CM TARJA MARROM;UN
06.03.02.091-6;TIGELA PARA SOPA 450 ML S/LOGO;UN
06.03.02.107-7;POTE INDIVIDUAL P/ MOLHO S/ LOGO GERMER;UN
06.03.02.131-0;TRAVESSA RETANGULAR PQ BEGE - TINGIDA;UN
06.03.02.132-8;TRAVESSA RETANGULAR MD.BEGE - COMEDORIA;UN
06.03.02.133-6;TRAVESSA RETANGULAR GDE COMEDORIA BEGE;UN
06.03.02.135-2;TRAVESSA RETANGULAR MD.TELHA - COMEDORIA;UN
06.03.02.136-0;TRAVESSA RETANGULAR GDE TELHA -COMEDORIA;UN
06.03.02.143-3;XICARA DE CHA C/PIRES 200 ML COMED CAFE;UN
06.03.02.145-9;PIRES P/ XICARA DE CHA TINGIDA COR CAFE;UN
06.03.02.146-7;XICARA DE CAFE C/PIRES 70 ML COMED BEGE;UN
06.03.02.147-5;XICARA DE CAFE S/ PIRES 70ML COMED BEGE;UN
06.03.02.149-1;XICARA DE CHA C/PIRES 200 ML COMED BEGE;UN
06.03.02.154-8;PIRES P/ XICARA DE CAFE - TINGIDA MARRON;UN
06.03.02.155-6;XICARA DE CHA C/PIRES 200 MLCOMED MARRON;UN
06.03.02.157-2;PIRES P/ XICARA DE CHA - COR: MARRON;UN
06.03.02.158-0;XICARA DE CAFE C/PIRES 70ML COMED TELHA;UN
06.03.02.159-8;XICARA DE CAFE S/PIRES 70 ML COMED TELHA;UN
06.03.02.162-9;XICARA DE CHA S/PIRES 200 ML COMED TELHA;UN
06.03.02.163-7;PIRES P/ XICARA DE CHA TINGIDA COR TELHA;UN
06.03.02.164-5;TRAVESSA RETANG.PQ. LOGO COMEDORIA BEGE;UN
06.03.02.165-3;TRAVESSA RETANG MED TINGIDA BEGE COMEDOR;UN
06.03.02.166-1;TRAVESSA RETANG. GRANDE BEGE TINGIDA;UN
06.03.02.167-9;PRATO DE MESA RETANG GDE COMEDORIA BEGE;UN
06.03.02.169-5;TRAVESSA QUADRADA PEQ. BEGE TINGIDA;UN
06.03.02.170-0;TRAVESSA QUADRADA PEQUENA COMEDORIA BEGE;UN
06.03.02.171-8;TRAVESSA QUADRADA MEDIA BEGE - TINGIDA;UN
06.03.02.172-6;TRAVESSA QUADRADA MEDIA BEGE COMEDORIA;UN
06.03.02.174-2;TIGELA P/ FEIJAO - COMEDORIA BEGE;UN
06.03.02.175-0;TIGELA P/ FEIJAO - SEM LOGO;UN
06.03.02.182-3;TIGELA PARA SOPA S/ LOGO;UN
06.03.02.194-6;PRATO DE SOBREMESA 20CM GERMER SESC BEGE;UN
06.03.02.196-2;PRATO PARA PAO COM LOGO SESC BEGE;UN
06.03.02.198-8;XICARA PARA CAFE COADO C/ LOGO SESC;UN
06.03.02.200-7;XICARA PARA CHA C/ LOGO - IGUACU;UN
06.03.02.201-5;XÍCACA PARA CHÁ PIRES TINGIDO;UN
06.03.02.204-9;XICARA PARA CAFE C/ PIRES LOGO SESC;UN
06.03.02.206-5;XICARA P/ CHA C/ LOGO - HOLANDESA;UN
06.03.03.001-8;COLHER DE MESA ACO INOX - TRAMONTINA;DZ
06.03.03.002-6;GARFO DE MESA ACO INOX - TRAMONTINA;DZ
06.03.03.003-4;FACA DE MESA ACO INOX - TRAMONTINA;DZ
06.03.03.004-2;COLHER DE SOBREMESA ACO INOX-TRAMONTINA;DZ
06.03.03.005-0;GARFO DE SOBREMESA ACO INOX-TRAMONTINA;DZ
06.03.03.006-8;FACA DE SOBREMESA ACO INOX - TRAMONTINA;DZ
06.03.03.007-6;COLHER DE CHA ACO INOX - TRAMONTINA;DZ
06.03.03.008-4;COLHER DE CAFE ACO INOX - TRAMONTINA;DZ
06.03.07.033-5;COPO PLASTICO 330ML COM LOGO COMEDORIA;MIL
06.03.07.033-5;COPO PLASTICO 330ML COM LOGO COMEDORIA;MIL
06.03.07.033-5;COPO PLASTICO 330ML COM LOGO COMEDORIA;MIL
06.03.07.033-5;COPO PLASTICO 330ML COM LOGO COMEDORIA;MIL
06.03.07.227-2;SACOLA PEQUENA LOGO COMEDORIA;UN
06.03.07.337-5;COPO PARA SORVETE 200ML LOGO COMEDORIA;MIL
06.03.07.337-5;COPO PARA SORVETE 200ML LOGO COMEDORIA;MIL
06.03.07.337-5;COPO PARA SORVETE 200ML LOGO COMEDORIA;MIL
06.03.07.337-5;COPO PARA SORVETE 200ML LOGO COMEDORIA;MIL
06.03.07.337-5;COPO PARA SORVETE 200ML LOGO COMEDORIA;MIL
06.03.07.338-3;COPO PARA SORVETE 250ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.07.339-1;POTE PARA SOBREMESA 120ML LOGO COMEDORIA;MIL
06.03.09.025-4;SACO PARA PASTELINHO LOGO COMEDORIA;MIL
06.03.09.026-2;SACO PARA PAO DE QUEIJO LOGO COMEDORIA;MIL
06.03.09.027-0;SACO PARA VIAGEM LOGO COMEDORIA;MIL
06.03.09.039-3;SACO PARA LANCHE LOGO COMEDORIA;MIL
07.01.02.026-2;SACOLA PROMOCIONAL TRANSPARENTE;UN
07.01.03.001-3;LUVA DE BEISEBOL P/ CALCAR MAO DIREITA;UN
07.01.03.002-1;LUVA DE BEISEBOL P/ CALCAR MAO ESQUERDA;UN
07.01.03.003-9;SUPORTES (BATTING TESS);UN
07.01.03.004-7;BOLAS DE BEISEBOL Nº 11;DZ
07.01.03.005-5;BOLSAS COM RODAS;UN
07.01.03.006-3;KIT DE RECEPTOR DE BEISEBOL;UN
07.01.03.007-1;LUVAS DE RECEPTOR DE BEISEBOL;UN
07.01.03.008-9;CAPACETES DE BEISEBOL (BATTING HELMETS);UN
07.01.03.009-7;TACOS DE BEISEBOL DE 26" DE BORRACHA;UN
07.01.03.010-2;TACOS DE BEISEBOL DE 28" DE BORRACHA;UN
07.01.03.011-0;TACOS DE BEISEBOL DE 30" DE BORRACHA;UN
07.01.03.012-8;CONJUNTO DE BASES PARA BEISEBOL DE LONA;UN
07.02.02.078-6;CD"MPB" - AVULSO;UN
07.02.02.155-4;CD MESTRE LEO PERACHI E A JAZZ SINFONICA;UN
07.06.01.083-0;JOGO TÁ NA MESA - TABULEIRO;UN
08.01.01.013-7;LIVROS VARIAS COLECOES;UN
08.01.02.127-7;BONE RELACIONAMENTO INSTITUCIONAL;UN
08.01.02.267-1;BONÉ INSTITUCIONAL BRIM AZUL;UN
08.01.02.268-9;BONÉ INSTITUCIONAL CINZA CLARO;UN
08.01.02.269-7;BONÉ INSTITUCIONAL AZUL;UN
08.01.02.270-2;BONÉ INSTITUCIONAL VERMELHO;UN
08.01.02.271-0;BONÉ INSTITUCIONAL BEGE;UN
08.01.02.536-0;CANETA INSTITUCIONAL DETALHE VERMELHO;UN
08.01.02.816-4;CAMISETA INSTIT.DECOTE V VERMELHA T: P;UN
08.01.02.817-2;CAMISETA INSTIT.DECOTE V VERMELHA T: M;UN
08.01.02.818-0;CAMISETA INSTIT.DECOTE V VERMELHA T: G;UN
08.01.02.819-8;CAMISETA INSTIT.DECOTE V VERMELHA T: GG;UN
08.01.02.821-1;CAMISETA INSTIT.DECOTE V AZUL T: P;UN
08.01.02.822-9;CAMISETA INSTIT.DECOTE V AZUL T: M;UN
08.01.02.823-7;CAMISETA INSTIT.DECOTE V AZUL T: G;UN
08.01.02.826-1;CAMISETA INSTIT.DECOTE V PRETA T: P;UN
08.01.02.829-5;CAMISETA INSTIT.DECOTE V PRETA T: GG;UN
08.01.02.836-8;CAMISETA INSTITUCIONAL CRU EX;UN
08.01.02.837-6;CAMISETA INSTITUCIONAL PRETA P;UN
08.01.02.839-2;CAMISETA INSTITUCIONAL PRETA G;UN
08.01.02.842-3;CAMISETA INSTITUCIONAL PRETA EGG;UN
08.01.02.852-0;CANETA INSTITUCIONAL DETALHE BRANCO;UN
08.01.02.853-8;CANETA INSTITUCIONAL DETALHE AZUL;UN
08.01.02.854-6;CANETA INSTITUCIONAL DETALHE LARANJA;UN
08.01.02.855-4;CANETA INSTITUCIONAL DETALHE VERDE;UN
08.01.02.856-2;CANETA INSTITUCIONAL DETALHE AMARELO;UN
08.01.02.857-0;CANETA INSTITUCIONAL DETALHE FUME;UN
08.01.02.858-8;BOX P/ COLECAO MPB (DIVERSOS TITULOS);UN
08.01.02.861-9;SACOLA EM LONA INSTITUCIONAL VERDE;UN
08.01.02.862-7;SACOLA EM LONA INSTITUCIONAL;UN
08.01.02.864-3;CAMISETA INST. DECOTE V PRETA/MOST T:P;UN
08.01.02.865-1;CAMISETA INSTIT. DECOTE V PRETA/MOST.T:M;UN
08.01.02.866-9;CAMISETA INSTIT. DECOTE V PRETA/MOST.T:G;UN
08.01.02.867-7;CAMISETA INSTIT.DECOTE V PRETA/MOST.T:GG;UN
08.01.02.868-5;CAMISETA INSTIT.DECOTE V MOSTARDA T:P;UN
08.01.02.869-3;CAMISETA INSTIT.DECOTE V MOSTARDA T:M;UN
08.01.02.870-8;CAMISETA INSTIT.DECOTE V MOSTARDA T:G;UN
08.01.02.871-6;CAMISETA INSTIT.DECOTE V MOSTARDA T:GG;UN
08.01.02.903-9;CAMISETA INSTITUCIONAL PRETA/VERMELHA P;UN
08.01.02.904-7;CAMISETA INSTITUCIONAL PRETA/VERMELA M;UN
08.01.02.905-5;CAMISETA INSTITUCIONAL PRETA/VERMELHA G;UN
08.01.02.906-3;CAMISETA INSTITUCIONAL PRETA/VERMELHA GG;UN
08.01.02.920-9;CAMISETA FEM INSTITUCIONAL PR/VER P;UN
08.01.02.922-5;CAMISETA FEM INSTITUCIONAL PR/VERM G;UN
08.01.02.923-3;CAMISETA FEM INSTITUCIONAL PR/VER GG;UN
08.01.02.971-2;CAMISETA MASC INSTITUCIONAL CRU P;UN
08.01.02.972-0;CAMISETA MASC INSTITUCIONAL CRU M;UN
08.01.02.975-4;CAMISETA FEM INSTITUCIONAL CRU P;UN
08.01.02.977-0;CAMISETA FEM INSTITUCIONAL CRU G;UN
08.01.02.978-8;CAMISETA FEM INSTITUCIONAL CRU GG;UN
08.01.02.981-9;CAMISETA MASC INSTITUCIONAL VERDE G;UN
08.01.02.986-9;CAMISETA FEM INSTITUCIONAL VERDE GG;UN
08.01.02.987-7;BONE RELACIONAMENTO 2012;UN
08.01.02.988-5;BONE RELACIONAMENTO 2012;UN
08.01.02.993-2;CAMISETA INSTITUCIONAL CRU P;UN
08.01.02.994-0;CAMISETA INSTITUCIONAL CRU M;UN
08.01.02.995-8;CAMISETA INSTITUCIONAL CRU G;UN
08.01.02.998-2;CAMISETA INSTITUCIONAL CRU EGG;UN
08.01.03.001-4;LIVRO "AVES DO SESC BERTIOGA";UN
08.01.03.005-6;LIVRO "BOLEIROS DA AREIA";UN
08.01.03.007-2;"LIVRO ""CORPO, PRAZER E MOVIMENTO""";UN
08.01.03.008-0;LIVRO ARQUITETURA E URBANISMO NO VALE;UN
08.01.03.016-1;LIVRO SOCIOLOGIA EMPIRICA DO LAZER;UN
08.01.03.017-9;COLECAO E -VOL. 1 ENTREVISTAS PROCESSOS;UN
08.01.03.018-7;COLECAO E -VOL. 2 ENSAIOS BRASIL;UN
08.01.03.019-5;LIVRO COLECAO E -VOL. 3 FICCOES URBANAS;UN
08.01.03.020-0;LIVRO CO-EDUCACAO ENTRE GERACOES;UN
08.01.03.020-0;LIVRO CO-EDUCACAO ENTRE GERACOES;UN
08.01.03.021-8;DICIONARIO SESC - A LINGUAGEM DA CULTURA;UN
08.01.03.022-6;LIVRO "ESCOLHAS SOBRE O CORPO";UN
08.01.03.023-4;LIVRO GUIA SESC BRASIL 2004;UN
08.01.03.024-2;COLECAO E -VOL. 4 ENTREVISTAS REFLEXOS;UN
08.01.03.025-0;COLECAO E -VOL. 5 ENSAIOS PRAXIS;UN
08.01.03.026-8;COL.E -VOL. 6 "FICCOES FEMININO";UN
08.01.03.028-4;LIVRO "DESAFIANDO AS DIFERENCAS - ....";UN
08.01.03.031-5;LIVRO GUIA BRASILEIRO DE PROD.CULTURAL;UN
08.01.03.032-3;LIVRO "O SECULO DA TERCEIRA IDADE";UN
08.01.03.034-9;LIVRO DEZAMORES - CONTOS POEMAS;UN
08.01.03.035-7;LIVRO DE SAO PAULO;UN
08.01.03.036-5;LIVRO *ESPACO E CORPO*;UN
08.01.03.037-3;COL.E -VOL.7 ENTREVISTAS CONTEMPORANEAS;UN
08.01.03.038-1;COL.E -VOL.8 "ENSAIOS ECOLOGIA URBANA";UN
08.01.03.039-9;COL.E -VOL.9 FICCOES GERACAO LINGUAGEM;UN
08.01.03.040-4;LIVRO "PRET-A-PORTER";UN
08.01.03.041-2;LIVRO RAIZES ERRANTES;UN
08.01.03.042-0;LIVRO ETICA E CULTURA;UN
08.01.03.043-8;A MPB NA VITROLA DE MARIO DE ANDRADE;UN
08.01.03.044-6;CHICO BUARQUE - O TEMPO E O ARTISTA;UN
08.01.03.045-4;LIVRO "PONTE ENTRE POVOS";UN
08.01.03.046-2;COLECAO E -VOL.10 CARTAO VERMELHO;UN
08.01.03.047-0;COL.E -VOL.11 "POLEMICAS CONTEMPORANEAS";UN
08.01.03.048-8;COL.E -VOL.12 BRILHO NOS OLHOS MORTOS;UN
08.01.03.049-6;COLECAO E -VOL.13 ESTETICA DA GAROA;UN
08.01.03.050-1;COL.E -VOL.14 "COM A PALAVRA";UN
08.01.03.051-9;COL.E-VOL.15 AS CIDADES E SUAS HISTORIAS;UN
08.01.03.052-7;LIVRO ETICA CONTRA ESTETICA;UN
08.01.03.053-5;SAO PAULO 450 - PARIS;UN
08.01.03.054-3;COLECAO E - LIVROS DE IDEIAS;UN
08.01.03.055-1;COLECAO E - OLHARES PLASTICOS;UN
08.01.03.056-9;"COL.E -""ARENA,OFICINA,ANCHIETA E OUTROS""";UN
08.01.03.057-7;LIVRO TENSO EQUIL. NA DANCA DA SOCIEDADE;UN
08.01.03.058-5;LIVRO NA TRILHA DE MACUNAIMA;UN
08.01.03.059-3;LIVRO FITEIRO CULTURAL;UN
08.01.03.060-8;MESA BRASIL SESC SP 10 ANOS;UN
08.01.03.061-6;COL.E - "MOCINHOS OU BANDIDOS";UN
08.01.03.062-4;COL.E - "REALIDADE OU UTOPIA";UN
08.01.03.063-2;COLECAO E - ALBUM DE FOTOS;UN
08.01.03.064-0;LIVRO CICLO DE DRAMATURGIA;UN
08.01.03.065-8;DICIONARIO TEATRO BRASILEIRO;UN
08.01.03.066-6;DICIONARIO TEATRO BRASILEIRO 2A EDICAO;UN
08.01.03.067-4;LIVRO "CARTA ABERTA A NACAO";UN
08.01.03.068-2;LIVRO "COLECAO SESC DE ARTE BRASILEIRA";UN
08.01.03.069-0;KIT "JOGOS E BRINCADEIRAS POVO KALAPALO";UN
08.01.03.070-5;LIVRO PRIVATIZACAO DA CULTURA;UN
08.01.03.071-3;"LIVRO ALDEMIR MARTINS, O VIAJANTE AMIGO";UN
08.01.03.072-1;LIVRO GUIA BRAS. PRODUCAO CULTURAL 2007;UN
08.01.03.073-9;LIVRO VELHICES-REFLEXOES CONTEMPORANEAS;UN
08.01.03.074-7;LIVRO "SIMPLIFICANDO O BRASIL";UN
08.01.03.075-5;LIVRO "O HOMEM PROVISORIO";UN
08.01.03.076-3;CATALOGO FEST. SESC MELHORES FILMES 2006;UN
08.01.03.077-1;CATALOGO DE PUBLICACOES "SESCSP" VOL.2;UN
08.01.03.078-9;TEATRO LAB.DE JERZY GROTOWSKI 1959/1969;UN
08.01.03.079-7;LIVRO "A ARTE DA TRANSFORMACAO";UN
08.01.03.080-2;LIVRO CULTURA E ALIM SABERES ALIMENTARES;UN
08.01.03.081-0;LIVRO "CULTURAS INDIGENAS";UN
08.01.03.082-8;LIVRO HISTORIA FALADA;UN
08.01.03.083-6;LIVRO ENSAIOS SOBRE O MEDO;UN
08.01.03.084-4;LIVRO VIOLOES DO BRASIL;UN
08.01.03.085-2;LIVRO MEMORIA E CULTURA;UN
08.01.03.086-0;LIVRO IDOSOS DO BRASIL;UN
08.01.03.087-8;LIVRO MEU VELHO CENTRO...;UN
08.01.03.088-6;LIVRO "INSERINDO O BRASIL NO MUNDO";UN
08.01.03.089-4;FESTIVAL SESC MELHORES FILMES 2008;UN
08.01.03.090-9;LIVRO DOS ESCOMBROS DE PAGU;UN
08.01.03.091-7;LIVRO POD MINOGA STUDIO;UN
08.01.03.092-5;LIVRO TOKIOGAQUI;UN
08.01.03.092-5;LIVRO TOKIOGAQUI;UN
08.01.03.093-3;LIVRO AMOR AO TEATRO;UN
08.01.03.094-1;LIVRO CIDADE DOS DEITADOS;UN
08.01.03.095-9;LIVRO MONTANHA RUSSA;UN
08.01.03.096-7;LIVRO SURFANDO NA MARQUISE;UN
08.01.03.097-5;LIVRO AVENIDA PAULISTA;UN
08.01.03.098-3;LIVRO FOTOGRAFIA DE PALCO;UN
08.01.03.099-1;LIVRO ALBUM DE FAMILIA;UN
08.01.03.100-2;LIVRO "DOM QUIXOTE PARA CRIANCAS";UN
08.01.03.101-0;LIVRO PSICOLOGIA CULTURAL DA MIDIA;UN
08.01.03.102-8;CATALOGO SESC SP VOL.3 (2008);UN
08.01.03.103-6;LIVRO TRADICAO E RESISTENCIA;UN
08.01.03.104-4;LIVRO MUTACOES;UN
08.01.03.105-2;CATALOGO "O SESC EM SAO PAULO";UN
08.01.03.106-0;LIVRO CARTOLA: SEMENTE DE AMOR...;UN
08.01.03.107-8;LIVRO O TEATRO DA MORTE;UN
08.01.03.108-6;LIVRO INTERTERRITORIALIDADE;UN
08.01.03.109-4;LIVRO O ALQUIMISTA DOS SONS;UN
08.01.03.110-9;"LIVRO CANTO, CANCAO E CANTORIA";UN
08.01.03.111-7;MANUAL DO DIREITO DO ENTRETENIMENTO;UN
08.01.03.112-5;LIVRO PIO&MARIO-DIALOGO DA VIDA INTEIRA;UN
08.01.03.113-3;LIVRO MEMORIAS DO COMERCIO DE CAMPINAS;UN
08.01.03.114-1;LIVRO MAQUINA PARA OS DEUSES;UN
08.01.03.115-9;LIVRO "DIRECAO DE ARTE E CENOGRAFIA";UN
08.01.03.116-7;"LIVRO VIDA, VICIO, VIRTUDE";UN
08.01.03.117-5;LIVRO YUXIN;UN
08.01.03.118-3;LIVRO A CONDICAO HUMANA;UN
08.01.03.119-1;LIVRO MUTACOES A EXPERIENCIA PENSAMENTO;UN
08.01.03.120-6;LIVRO "HENRY CARTIER BRESSON";UN
08.01.03.121-4;CAIXA PAULO EMILIO/JEAN VIGO;UN
08.01.03.121-4;CAIXA PAULO EMILIO/JEAN VIGO;UN
08.01.03.122-2;LIVRO CAMINHO:VOLTA MUNDO DE BICICLETA;UN
08.01.03.123-0;LIVRO TURISMO E PATRIMONIO CULTURAL 1ªED;UN
08.01.03.124-8;LIVRO JARDIM DA LUZ UM MUSEU CEU ABERTO;UN
08.01.03.125-6;LIVRO RETRATO DE GRUPO 40 ANOS - CEBRAP;UN
08.01.03.126-4;"LIVRO: OBRIGADO, BACCARELLI";UN
08.01.03.127-2;LIVRO ALBUM - IMAGENS MUSICAIS;UN
08.01.03.128-0;LIVRO ESPORTE PARA IDOSOS;UN
08.01.03.129-8;LIVRO GEMAS DA TERRA;UN
08.01.03.130-3;GUIA DE PRODUCAO CULTURAL 2010 - 2011;UN
08.01.03.131-1;LIVRO HIEROFANIA TEATRO ANTUNES FILHO;UN
08.01.03.132-9;LIVRO A TEATRALIDADE DO HUMANO;UN
08.01.03.133-7;LIVRO TEMAS PARA A DANCA BRASILEIRA;UN
08.01.03.134-5;LIVRO O CORPO POETICO;UN
08.01.03.136-1;LIVRO TEATRO LAB DE JERZY GROTOWSKI 2ED;UN
08.01.03.137-9;LIVRO ENCONTROS COM ARIANE MNOUCHKINE;UN
08.01.03.139-5;LIVRO CULTURA E ACAO CULTURAL;UN
08.01.03.140-0;LIVRO QUER JOGAR?;UN
08.01.03.141-8;LIVRO JOGOS E BRIN. NA CULTURA KALAPALO;UN
08.01.03.143-4;LIVRO CORPO VIVO;UN
08.01.03.145-0;LIVRO COEDUCACAO ENTRE GERACOES 2ºEDICAO;UN
08.01.03.146-8;LIVRO PATATIVA DO ASSARE;UN
08.01.03.147-6;CATALOGO DE PRODUTOS CULTURAIS 2011;UN
08.01.03.148-4;LIVRO ETICA E CULTURA - 2A EDICAO;UN
08.01.03.149-2;LIVRO MUTACOES - A INVENCAO DAS CRENCAS;UN
08.01.03.150-7;LIVRO ANTUNES FILHO - POETA DA CENA;UN
08.01.03.151-5;LIVRO FAROIS NO CAOS;UN
08.01.03.153-1;LIVRO TEATRO SESC ANCHIETA;UN
08.01.03.154-9;LIVRO GENTE HUMILDE;UN
08.01.03.155-7;LIVRO ENCICLOPEDIA DO CINEMA BRASILEIRO;UN
08.01.03.156-5;LIVRO ISSO - GERALDO DE BARROS;UN
08.01.03.157-3;LIVRO STUDIO OLAFUR ELIASSON;UN
08.01.03.158-1;MANUAL DIREITO ENTRETENIMENTO 2ª ED;UN
08.01.03.159-9;LIVRO OLAFUR ELIASSON;UN
